[INFO ] [2023-07-27 01:50:53,310] Pre-condition - Step 01: Open browser
[INFO ] [2023-07-27 02:33:57,862]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:33:59,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:34:01,049]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:34:02,780]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:20,740] case 2
[INFO ] [2023-07-27 02:36:20,817]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:36:21,967] case 2
[INFO ] [2023-07-27 02:36:23,397]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:24,585]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:26,170]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:27,918]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:37,816] case 2
[INFO ] [2023-07-27 02:36:37,898]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:36:38,858] case 2
[INFO ] [2023-07-27 02:36:40,352]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:41,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:42,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:36:44,994]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:37:30,163] case 2
[INFO ] [2023-07-27 02:37:30,247]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:37:31,765] case 2
[INFO ] [2023-07-27 02:37:33,230]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:37:35,096]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:37:36,585]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:37:38,633]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:37:50,249] case 2
[INFO ] [2023-07-27 02:37:50,320]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:37:51,284] case 2
[INFO ] [2023-07-27 02:37:53,028]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:37:54,397]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:37:56,300]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:37:58,390]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:38:51,845] case 2
[INFO ] [2023-07-27 02:38:52,083]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:38:53,726] case 2
[INFO ] [2023-07-27 02:38:56,130]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:38:57,475]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:38:59,511]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:39:01,776]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:41:41,171] case 2
[INFO ] [2023-07-27 02:41:41,330]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:41:45,060]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:41:47,035]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:41:49,131]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:41:51,645]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:42:06,616] case 2
[INFO ] [2023-07-27 02:42:06,711]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:42:11,212]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:42:13,442]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:42:15,965]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:42:21,172]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:44:06,827] case 2
[INFO ] [2023-07-27 02:44:06,955]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:44:10,870]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:44:16,373]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 02:44:22,006]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:44:26,081]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 02:44:28,913]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-07-27 13:32:33,633] case 2
[INFO ] [2023-07-27 13:32:33,717]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:34,842]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:36,149]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:37,367]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:38,689]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:40,424]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:49,367] case 2
[INFO ] [2023-07-27 13:32:49,425]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:50,526]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:51,778]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:52,892]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:54,218]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:32:56,029]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:38:46,374] case 2
[INFO ] [2023-07-27 13:38:46,482]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:38:47,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:38:49,120]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:38:50,362]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:38:51,728]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 13:38:53,417]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:10,070] case 2
[INFO ] [2023-07-27 14:53:10,142]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:11,299]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:12,633]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:13,767]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:15,115]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:16,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:25,291] case 2
[INFO ] [2023-07-27 14:53:25,357]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:26,474]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:27,672]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:28,801]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:30,070]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:53:31,658]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:55:47,009] case 2
[INFO ] [2023-07-27 14:55:47,107]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:55:48,339]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:55:49,680]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:55:50,930]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:55:52,258]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:55:53,995]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:56:03,479] case 2
[INFO ] [2023-07-27 14:56:03,558]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:56:04,708]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:56:05,996]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:56:07,208]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:56:08,700]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:56:10,531]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:58:42,153] case 2
[INFO ] [2023-07-27 14:58:42,266]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:58:43,895]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:58:45,648]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:58:46,872]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:58:48,624]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:58:50,537]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:59:02,177] case 2
[INFO ] [2023-07-27 14:59:02,247]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:59:03,749]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:59:05,160]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:59:06,720]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:59:08,255]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-27 14:59:10,596]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:10,419] Pre-condition - Step 01: Open browser
[INFO ] [2023-07-28 15:38:15,242] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 15:38:16,377] User_01_Register - Step 02: Click to Button Register
[INFO ] [2023-07-28 15:38:16,537] User_01_Register - Step 03: Verify error message first name
[INFO ] [2023-07-28 15:38:16,621]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:16,621] User_01_Register - Step 03: Verify error message last name
[INFO ] [2023-07-28 15:38:16,695]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:16,695] User_01_Register - Step 03: Verify error message email
[INFO ] [2023-07-28 15:38:16,773]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:16,774] User_01_Register - Step 03: Verify error message password
[INFO ] [2023-07-28 15:38:16,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:16,854] User_01_Register - Step 03: Verify error message confirm password
[INFO ] [2023-07-28 15:38:16,935]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:17,011] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 15:38:17,493] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 15:38:23,921] Pre-condition - Step 01: Open browser
[INFO ] [2023-07-28 15:38:29,548] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 15:38:30,635] User_01_Register - Step 02: Click to Button Register
[INFO ] [2023-07-28 15:38:30,959] User_01_Register - Step 03: Verify error message first name
[INFO ] [2023-07-28 15:38:31,017]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:31,017] User_01_Register - Step 03: Verify error message last name
[INFO ] [2023-07-28 15:38:31,068]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:31,068] User_01_Register - Step 03: Verify error message email
[INFO ] [2023-07-28 15:38:31,123]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:31,123] User_01_Register - Step 03: Verify error message password
[INFO ] [2023-07-28 15:38:31,171]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:31,171] User_01_Register - Step 03: Verify error message confirm password
[INFO ] [2023-07-28 15:38:31,219]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 15:38:31,231] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 15:38:31,679] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:02,599] Pre-condition - Step 01: Open browser
[INFO ] [2023-07-28 16:08:06,496] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:07,641] User_01_Register - Step 02: Click to Button Register
[INFO ] [2023-07-28 16:08:07,810] User_01_Register - Step 03: Verify error message first name
[INFO ] [2023-07-28 16:08:07,884]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:07,885] User_01_Register - Step 03: Verify error message last name
[INFO ] [2023-07-28 16:08:07,954]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:07,954] User_01_Register - Step 03: Verify error message email
[INFO ] [2023-07-28 16:08:08,031]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:08,032] User_01_Register - Step 03: Verify error message password
[INFO ] [2023-07-28 16:08:08,095]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:08,096] User_01_Register - Step 03: Verify error message confirm password
[INFO ] [2023-07-28 16:08:08,160]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:08,245] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:08,743] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:08,928] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:09,097] User_01_Register - Step 02: In put to email with value: Automation7443@gmai.com
[INFO ] [2023-07-28 16:08:09,253] User_01_Register - Step 02: In put to password with value: 123456
[INFO ] [2023-07-28 16:08:09,422] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:09,607] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:09,750] User_01_Register - Step 04: Verify error message invalid email
[INFO ] [2023-07-28 16:08:09,828]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:09,835] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:10,279] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:10,453] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:10,608] User_01_Register - Step 02: In put to email with value: Automation7443@gmai.com
[INFO ] [2023-07-28 16:08:10,785] User_01_Register - Step 02: In put to password with value: 123456
[INFO ] [2023-07-28 16:08:10,934] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:11,080] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:12,025] User_01_Register - Step 04: Verify register success
[INFO ] [2023-07-28 16:08:12,097]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:12,103] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:12,598] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:12,770] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:12,949] User_01_Register - Step 02: In put to email with value: Automation7443@gmai.com
[INFO ] [2023-07-28 16:08:13,136] User_01_Register - Step 02: In put to password with value: 123456
[INFO ] [2023-07-28 16:08:13,286] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:13,446] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:13,894] User_01_Register - Step 04: Verify error message existing email
[INFO ] [2023-07-28 16:08:14,041]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:14,048] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:14,511] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:14,665] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:14,833] User_01_Register - Step 02: In put to email with value: Automation7443@gmai.com
[INFO ] [2023-07-28 16:08:15,027] User_01_Register - Step 02: In put to password with value: 
[INFO ] [2023-07-28 16:08:15,169] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:15,334] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:15,422] User_01_Register - Step 04: Verify error message password at least 6 character
[INFO ] [2023-07-28 16:08:15,483]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:15,491] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:15,980] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:16,123] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:16,268] User_01_Register - Step 02: In put to email with value: Automation7443@gmai.com
[INFO ] [2023-07-28 16:08:16,434] User_01_Register - Step 02: In put to password with value: 
[INFO ] [2023-07-28 16:08:16,571] User_01_Register - Step 02: In put to confirm password with value: 123567
[INFO ] [2023-07-28 16:08:16,722] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:16,834] User_01_Register - Step 04: Verify error message confirm password
[INFO ] [2023-07-28 16:08:16,893]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:16,920] Pre-condition - Step 01: Open browser
[INFO ] [2023-07-28 16:08:22,027] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:24,919] User_01_Register - Step 02: Click to Button Register
[INFO ] [2023-07-28 16:08:25,234] User_01_Register - Step 03: Verify error message first name
[INFO ] [2023-07-28 16:08:25,307]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:25,307] User_01_Register - Step 03: Verify error message last name
[INFO ] [2023-07-28 16:08:25,366]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:25,366] User_01_Register - Step 03: Verify error message email
[INFO ] [2023-07-28 16:08:25,428]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:25,428] User_01_Register - Step 03: Verify error message password
[INFO ] [2023-07-28 16:08:25,475]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:25,475] User_01_Register - Step 03: Verify error message confirm password
[INFO ] [2023-07-28 16:08:25,520]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:25,526] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:25,960] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:26,111] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:26,200] User_01_Register - Step 02: In put to email with value: Automation7337@gmai.com
[INFO ] [2023-07-28 16:08:26,304] User_01_Register - Step 02: In put to password with value: 123456
[INFO ] [2023-07-28 16:08:26,401] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:26,493] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:26,808] User_01_Register - Step 04: Verify error message invalid email
[INFO ] [2023-07-28 16:08:26,862]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:26,868] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:27,326] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:27,450] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:27,548] User_01_Register - Step 02: In put to email with value: Automation7337@gmai.com
[INFO ] [2023-07-28 16:08:27,645] User_01_Register - Step 02: In put to password with value: 123456
[INFO ] [2023-07-28 16:08:27,730] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:27,821] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:28,609] User_01_Register - Step 04: Verify register success
[INFO ] [2023-07-28 16:08:28,692]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:28,697] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:29,112] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:29,230] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:29,324] User_01_Register - Step 02: In put to email with value: Automation7337@gmai.com
[INFO ] [2023-07-28 16:08:29,427] User_01_Register - Step 02: In put to password with value: 123456
[INFO ] [2023-07-28 16:08:29,511] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:29,585] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:30,062] User_01_Register - Step 04: Verify error message existing email
[INFO ] [2023-07-28 16:08:30,165]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:30,172] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:30,735] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:30,856] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:30,949] User_01_Register - Step 02: In put to email with value: Automation7337@gmai.com
[INFO ] [2023-07-28 16:08:31,045] User_01_Register - Step 02: In put to password with value: 
[INFO ] [2023-07-28 16:08:31,131] User_01_Register - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-28 16:08:31,209] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:31,991] User_01_Register - Step 04: Verify error message password at least 6 character
[INFO ] [2023-07-28 16:08:32,058]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-28 16:08:32,063] User_01_Register - Step 01: Click to RegisterLink
[INFO ] [2023-07-28 16:08:32,545] User_01_Register - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-28 16:08:32,697] User_01_Register - Step 02: In put to last name with value: FC
[INFO ] [2023-07-28 16:08:32,804] User_01_Register - Step 02: In put to email with value: Automation7337@gmai.com
[INFO ] [2023-07-28 16:08:32,911] User_01_Register - Step 02: In put to password with value: 
[INFO ] [2023-07-28 16:08:33,007] User_01_Register - Step 02: In put to confirm password with value: 123567
[INFO ] [2023-07-28 16:08:33,099] User_01_Register - Step 03: Click to Button Register
[INFO ] [2023-07-28 16:08:33,882] User_01_Register - Step 04: Verify error message confirm password
[INFO ] [2023-07-28 16:08:33,923]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-29 01:36:45,089] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:36:46,213] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:36:51,176] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:36:52,292] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:38:44,463] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:38:45,607] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:38:51,464] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:38:52,660] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:40:37,630] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:40:38,843] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:46:14,881] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:46:16,029] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:49:44,004] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:49:45,081] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:49:45,081] User_02_Login - Step 02: In put to last name with value: FC
[INFO ] [2023-07-29 01:52:36,657] User_02_Login - Step 01: Click to RegisterLink
[INFO ] [2023-07-29 01:52:37,816] User_02_Login - Step 02: In put to first name with value: Autonmation
[INFO ] [2023-07-29 01:52:37,956] User_02_Login - Step 02: In put to last name with value: FC
[INFO ] [2023-07-29 01:52:38,061] User_02_Login - Step 02: In put to email with value: Automation4646@gmai.com
[INFO ] [2023-07-29 01:52:38,181] User_02_Login - Step 02: In put to password with value: 123456
[INFO ] [2023-07-29 01:52:38,273] User_02_Login - Step 02: In put to confirm password with value: 123456
[INFO ] [2023-07-29 01:52:38,382] User_02_Login - Step 03: Click to Button Register
[INFO ] [2023-07-29 01:52:39,871] User_02_Login - Step 01: Click to login link
[INFO ] [2023-07-29 01:52:40,171] User_02_Login - Step 02: Verify error message email
[INFO ] [2023-07-29 01:52:40,272]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-29 01:52:40,353] User_02_Login - Step 01: Click to login link
[INFO ] [2023-07-29 01:52:40,848] User_02_Login - Step 02: In put to email with value: 141@141@411
[INFO ] [2023-07-29 01:52:40,977] User_02_Login - Step 02: In put to password with value: 123456
[INFO ] [2023-07-29 01:52:41,080] User_02_Login - Step 03: Click to Button Login
[INFO ] [2023-07-29 01:52:41,387] User_02_Login - Step 04: Verify error message invalid email
[INFO ] [2023-07-29 01:52:41,493]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-07-29 01:52:41,511] User_02_Login - Step 01: Click to login link
[INFO ] [2023-07-29 01:52:41,991] User_02_Login - Step 02: In put to email with value: d21awa@gmail.com
[INFO ] [2023-07-29 01:52:42,114] User_02_Login - Step 02: In put to password with value: 123456
[INFO ] [2023-07-29 01:52:42,208] User_02_Login - Step 03: Click to Button Login
